Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX52,OUT027,4758.30615
DRJ35,OUT018,1909.1815000000001
NCP53,OUT046,3304.56514
FDW15,OUT019,403.57467
DRI47,OUT045,2359.36217
DRZ11,OUT035,1802.6867900000004
FDS02,OUT013,2573.6499000000003
DRD49,OUT018,2164.11632
FDW38,OUT049,2223.53897
FDR21,OUT019,408.36843000000005
FDE40,OUT013,2573.6498999999994
FDI02,OUT045,2204.86328
FDQ04,OUT045,1372.5467
FDY14,OUT017,3554.1735600000006
NCT54,OUT046,1545.92102
DRD25,OUT017,1882.4163400000002
DRE01,OUT045,3348.1084600000004
FDJ12,OUT010,364.22589000000005
NCZ05,OUT049,1944.30245
DRB25,OUT019,279.43626
NCC31,OUT045,2748.1893700000005
FDM16,OUT045,1194.94455
DRG11,OUT049,2333.32939
FDV24,OUT027,3017.9382400000004
FDV43,OUT046,1489.4611799999998
FDG05,OUT018,1911.6782500000002
FDV23,OUT010,358.06723999999997
FDI58,OUT018,1808.6124099999997
FDQ11,OUT017,2307.5962200000004
FDC05,OUT027,4769.325140000001
FDF40,OUT013,3678.3452599999996
FDU02,OUT018,3044.76998
FDT32,OUT013,2850.42296
NCF06,OUT017,3798.821770000001
FDT46,OUT013,2465.49069
FDR58,OUT010,369.81861
FDY04,OUT046,2693.2275799999998
FDT58,OUT045,2179.69604
FDE46,OUT049,2270.9772199999998
DRH11,OUT017,1666.1645
DRI51,OUT046,2208.65834
FDC35,OUT017,2943.5350900000003
FDP45,OUT035,3014.47608
FDC45,OUT017,3033.58454
FDU01,OUT045,2861.54182
FDJ53,OUT010,271.24692
FDJ46,OUT017,2954.38763
FDX07,OUT013,2703.8138
NCI30,OUT049,3628.31039
FDE47,OUT027,3411.59249
FDV48,OUT045,1480.1399800000002
FDN16,OUT019,335.03056000000004
FDM52,OUT013,2146.1064300000003
FDA32,OUT027,5417.847630000001
FDH05,OUT017,2910.4448299999995
FDW25,OUT010,246.94521999999998
FDQ09,OUT046,2291.71689
NCM17,OUT010,345.48362000000003
DRM59,OUT046,2215.6492399999997
FDV47,OUT027,2415.0230500000007
DRE15,OUT035,2148.07054
FDS25,OUT010,214.12127999999998
NCZ05,OUT018,1607.54081
NCV05,OUT019,348.71274999999997
DRM37,OUT046,1764.5031599999998
FDV58,OUT027,4773.55297
FDN22,OUT027,4142.10825
NCO06,OUT049,1809.0118899999998
FDT56,OUT019,292.31949
FDM02,OUT013,1523.11737
FDA09,OUT046,2343.3163900000004
NCC06,OUT035,2644.4910200000004
NCL54,OUT049,3162.7164499999994
NCB55,OUT017,1273.4756600000003
FDB12,OUT017,1917.9034800000004
NCA54,OUT049,3508.6994199999995
NCS38,OUT049,2141.0463499999996
FDC02,OUT049,2472.1486899999995
FDK44,OUT019,369.55228999999997
FDE16,OUT035,2857.44715
NCS05,OUT035,2476.8758700000003
FDZ59,OUT045,2832.18004
FDI20,OUT017,3488.85858
FDQ14,OUT046,2114.7805399999997
FDF53,OUT017,2935.1793000000002
FDW25,OUT017,1744.1629699999999
NCQ43,OUT010,267.81804999999997
FDX52,OUT013,2552.57733
FDE28,OUT045,2933.5813800000005
FDN15,OUT017,2278.66721
FDO28,OUT017,1621.52261
FDQ33,OUT045,2666.6288700000005
FDM22,OUT010,288.62429999999995
FDJ03,OUT017,1372.14722
FDI16,OUT045,1146.27457
FDI09,OUT027,5849.95183
FDX55,OUT013,3522.84767
FDS23,OUT027,3719.624860000001
DRC12,OUT045,2538.3957899999996
FDH41,OUT049,2831.48095
FDN01,OUT013,2704.7126300000004
FDV55,OUT045,2583.1042599999996
NCJ19,OUT013,1925.2938600000002
NCY29,OUT010,348.81262000000004
FDP03,OUT018,2251.8687600000003
FDZ52,OUT045,1760.2087500000002
FDH31,OUT010,369.75203
FDQ19,OUT018,2235.35692
FDS15,OUT035,2627.3799599999993
FDN32,OUT017,3092.74087
FDH32,OUT049,1957.7516099999998
FDF33,OUT017,1986.0814000000003
FDJ22,OUT046,2552.84365
FDG56,OUT010,223.14287
FDC05,OUT046,2936.7439299999996
FDK09,OUT013,3519.918149999999
NCV29,OUT045,2597.6187
NCC43,OUT019,386.16400000000004
NCA42,OUT049,2424.91018
FDC10,OUT046,1782.31331
FDC16,OUT013,2573.6498999999994
NCL17,OUT013,2013.8119700000002
FDA51,OUT035,2785.30772
FDW01,OUT017,2991.93875
NCF30,OUT045,2145.64037
FDN49,OUT013,1097.4048500000001
FDY20,OUT045,1347.0465600000002
FDC15,OUT045,2134.05545
FDY24,OUT046,2708.9404600000007
NCG43,OUT017,1728.2836400000003
FDA48,OUT013,2729.84658
NCF55,OUT017,1134.09043
FDL38,OUT049,2023.3661999999997
NCQ29,OUT018,2631.7409500000003
FDC34,OUT017,2672.35475
FDP36,OUT027,3765.46519
FDN50,OUT010,217.98292
FDO23,OUT049,2087.2829999999994
FDT56,OUT013,1724.58845
FDT13,OUT027,4519.883169999999
FDZ03,OUT013,2573.6499
FDQ03,OUT010,463.4966700000001
FDU44,OUT045,2215.6492399999997
FDD03,OUT049,2542.05769
NCH30,OUT013,1848.16093
FDS60,OUT010,288.09166
FDG08,OUT046,2678.31366
FDX38,OUT017,1396.01615
FDD22,OUT017,1880.5521
FDW51,OUT013,2328.06957
FDL09,OUT017,2822.29291
FDZ60,OUT045,1429.1729899999998
NCH07,OUT046,2531.00541
NCQ41,OUT049,2815.3685899999996
FDW04,OUT049,2044.30561
FDI08,OUT027,6100.12618
FDR19,OUT019,354.33876
FDV13,OUT046,2158.8897900000006
FDB52,OUT017,3400.6733700000004
FDZ48,OUT027,2570.0212899999997
NCO14,OUT049,1525.8471499999996
FDZ50,OUT013,2573.6499
FDN27,OUT019,360.16450999999995
FDQ60,OUT013,1926.75862
FDR49,OUT017,1351.5074200000004
DRJ35,OUT027,3179.06184
DRI49,OUT017,1475.91215
FDB47,OUT017,3540.3915
FDP37,OUT010,481.43998
FDR26,OUT049,2324.90702
FDY31,OUT019,372.41522999999995
FDC11,OUT045,2674.8514999999998
DRP47,OUT035,2734.27415
NCY54,OUT018,2216.08201
FDR27,OUT046,2493.9203500000003
FDQ21,OUT019,375.94397000000004
NCQ29,OUT035,3037.11328
FDJ02,OUT046,2261.356410000001
FDE21,OUT018,1615.3306700000003
FDM39,OUT046,2208.5251799999996
FDZ01,OUT017,1968.2712500000002
NCB19,OUT018,1967.5055800000002
FDU03,OUT046,2408.16531
FDP27,OUT049,2903.98657
DRF01,OUT045,2144.4086399999997
FDM03,OUT049,1792.8995300000001
FDV01,OUT046,2434.59757
FDS16,OUT046,2424.7770200000004
FDO45,OUT035,1821.6620900000003
NCX06,OUT035,3155.3593599999995
FDP13,OUT046,2061.44996
NCR38,OUT018,2825.6552
FDA01,OUT013,1365.02316
FDT26,OUT017,2052.9942999999994
FDD44,OUT027,6127.0245
FDB26,OUT013,1365.02316
FDP45,OUT019,360.5307
NCP55,OUT046,1623.6864600000001
FDT23,OUT017,2180.46171
FDO51,OUT045,1782.0802800000001
FDA44,OUT046,1582.0406700000003
NCJ31,OUT018,2659.2384899999997
FDX37,OUT045,1763.4045899999996
NCD18,OUT049,3884.7432600000006
FDN40,OUT027,3439.1566099999995
FDL33,OUT017,2942.2367799999997
DRF48,OUT035,2176.36704
FDW08,OUT035,1840.07146
FDX39,OUT018,2483.9333500000002
FDB38,OUT049,2233.6924200000003
FDY46,OUT018,2370.1148399999997
NCB06,OUT049,2522.01711
FDA34,OUT035,3490.4565000000002
FDA35,OUT045,1850.3247800000001
FDQ07,OUT035,3375.7724499999995
FDU32,OUT045,1753.7837799999998
FDU26,OUT013,2573.6498999999994
FDU13,OUT010,314.95669
FDO09,OUT035,3006.9858300000005
FDW03,OUT019,393.45450999999997
FDB38,OUT013,1728.1504799999998
FDL26,OUT010,264.95511
NCN43,OUT045,2187.1530000000002
FDH08,OUT045,2626.84732
NCC31,OUT019,296.38087
FDH14,OUT035,2559.2686200000003
FDL40,OUT017,1632.84121
FDD20,OUT035,2239.88436
NCV53,OUT035,2857.7134699999997
FDD16,OUT045,1548.21803
FDP24,OUT035,1754.14997
FDQ25,OUT045,3121.57001
FDM38,OUT035,2832.67939
NCT18,OUT010,403.84099000000003
FDM34,OUT049,2327.23732
DRH37,OUT010,329.23810000000003
NCE07,OUT013,2496.0509099999995
FDG12,OUT013,1926.75862
FDB59,OUT010,454.34192
FDS10,OUT018,2386.8264200000003
FDN21,OUT010,434.36792
FDM02,OUT045,1298.50974
FDO44,OUT049,1981.4540900000004
NCN17,OUT017,2049.09937
FDH16,OUT018,1336.3937600000002
FDL44,OUT046,2243.2466499999996
FDY47,OUT017,2245.1774699999996
DRI39,OUT046,1772.0932799999998
NCX54,OUT018,1909.8473
FDE59,OUT046,1543.79046
FDO46,OUT045,3383.16283
DRE13,OUT046,1559.9028199999998
FDW14,OUT013,2573.6498999999994
FDF35,OUT046,2313.4885500000005
FDO50,OUT019,314.65708
DRF49,OUT017,1943.5034899999998
FDT60,OUT049,1929.8878800000007
FDP38,OUT045,1195.5104800000001
FDA31,OUT027,4563.526360000001
FDY52,OUT010,273.57722
FDD03,OUT027,4476.273270000001
FDN52,OUT018,1375.64267
FDU20,OUT010,262.39178000000004
FDD22,OUT035,2239.9509400000006
NCB55,OUT019,310.79544
FDN27,OUT045,2211.8208900000004
FDD16,OUT013,2146.1064300000003
FDW48,OUT046,2350.70677
DRN35,OUT045,1283.8288499999999
FDX25,OUT049,2170.5079999999994
DRD49,OUT049,2984.61495
FDE21,OUT019,372.41522999999995
FDN44,OUT035,2771.32592
DRC01,OUT049,1162.1539
NCK30,OUT046,3130.45844
FDU39,OUT013,1519.9548200000002
FDB49,OUT013,2011.2486400000003
FDS12,OUT045,1682.77621
FDR57,OUT018,2270.47787
FDX22,OUT027,4142.10825
FDC60,OUT013,1926.75862
NCE42,OUT049,3773.3216299999995
NCK42,OUT049,3203.9960499999997
DRE01,OUT017,3348.108460000001
FDE57,OUT018,2193.27836
DRK59,OUT019,437.73021
FDB10,OUT027,5617.720789999999
FDQ25,OUT046,2176.60007
FDY26,OUT017,2760.2070599999997
FDG28,OUT049,2488.02802
FDM14,OUT049,1692.4636000000003
NCH29,OUT049,2399.4433299999996
FDD48,OUT049,1817.7005800000002
FDC17,OUT045,3221.6397499999994
DRH49,OUT027,2500.1788699999997
FDN44,OUT018,2389.28988
FDC29,OUT045,1540.2284300000001
DRK01,OUT019,294.91611
FDD48,OUT017,1944.7685099999999
FDB59,OUT013,2828.1186599999996
FDY45,OUT010,454.34192
FDX60,OUT035,1733.9429400000004
FDT09,OUT010,318.65188
DRB24,OUT018,1981.6538300000004
FDL13,OUT035,3468.7514200000005
FDN16,OUT035,1900.0267500000002
FDK57,OUT013,2636.8676100000002
FDO22,OUT027,2398.4446300000004
FDC57,OUT010,366.32316000000003
FDZ13,OUT027,3379.76725
FDW27,OUT013,2328.06957
FDX10,OUT049,1445.71812
FDY08,OUT018,2134.68796
FDA49,OUT017,1660.8713899999998
FDC32,OUT018,1600.3168799999999
FDO04,OUT035,1156.96066
NCZ54,OUT013,2490.82438
FDY40,OUT045,1112.7182500000004
FDW36,OUT045,1590.79594
FDE11,OUT017,2499.11359
DRE37,OUT045,2399.67636
NCK19,OUT017,2940.7054399999997
FDT19,OUT035,2773.057
FDE56,OUT045,1155.86209
FDZ57,OUT010,334.63108
FDB35,OUT035,1781.74738
FDF09,OUT010,361.49611
FDO34,OUT046,2471.24986
FDA55,OUT046,2846.76106
NCM18,OUT035,1926.2259800000004
FDJ20,OUT019,328.40585
DRQ35,OUT019,307.49973
FDG02,OUT013,2741.79769
NCU29,OUT018,1801.08887
FDL27,OUT027,3103.6267
NCA54,OUT035,3294.5448499999998
FDJ32,OUT035,1717.29794
FDB21,OUT019,369.55228999999997
FDR46,OUT035,2992.80429
FDZ32,OUT046,2039.9113299999997
DRF36,OUT017,2655.7430400000003
NCU54,OUT017,3302.96722
NCI31,OUT017,1665.53199
DRA59,OUT035,2378.50392
NCC55,OUT045,2002.4267899999995
FDE44,OUT018,1048.4019700000001
NCN26,OUT018,1800.3897800000002
FDC11,OUT049,1787.24023
FDV24,OUT035,1802.3538899999999
FDR40,OUT019,244.04899
NCQ17,OUT049,2394.8826
FDC46,OUT045,3136.48393
NCM18,OUT046,1408.0338399999998
FDK16,OUT046,1764.63632
FDI28,OUT017,1072.6038
FDS11,OUT018,2591.72637
DRD13,OUT046,1401.4424199999999
FDL36,OUT035,1733.9429400000001
FDI27,OUT013,2573.6498999999994
FDJ53,OUT019,311.26149999999996
FDS44,OUT045,3695.922380000001
FDE28,OUT046,3628.3436800000004
FDQ33,OUT018,2333.3626799999997
FDB37,OUT017,2965.3400399999996
FDQ31,OUT045,1895.0998300000003
NCQ05,OUT046,2433.53229
FDE10,OUT013,2088.8143400000004
FDF38,OUT017,1560.76836
FDE50,OUT019,434.4345
DRG37,OUT010,330.30338
NCH06,OUT049,4287.785290000001
FDY14,OUT045,3629.90831
FDO27,OUT017,2116.9111
FDQ19,OUT049,3680.6755600000006
FDZ26,OUT019,428.94165000000004
FDN51,OUT013,2328.0695700000006
FDK20,OUT035,2036.9152299999998
FDD40,OUT018,2344.98089
DRI25,OUT018,1342.8853100000001
FDH56,OUT017,1970.93445
FDI36,OUT027,4522.180180000001
DRH11,OUT018,1949.2626599999999
NCV18,OUT017,2255.59724
DRI01,OUT049,3006.91925
DRE48,OUT049,3119.3062899999995
FDS51,OUT035,1677.7494199999996
FDM38,OUT017,1711.5054799999998
FDB60,OUT027,2997.46489
FDY58,OUT035,3910.14353
FDY22,OUT045,2699.2530699999998
FDF11,OUT027,6197.566009999999
FDZ51,OUT035,2610.4020600000003
FDQ45,OUT017,3023.6974099999998
FDF17,OUT035,2748.7553000000003
NCF31,OUT027,3870.361979999999
FDA37,OUT013,1834.5120299999999
FDO51,OUT046,2111.2518000000005
FDF34,OUT013,3149.66677
FDD57,OUT018,1573.98449
FDO37,OUT046,3457.0333400000004
FDR49,OUT049,1660.5384899999997
FDS39,OUT049,2006.8210699999995
FDI48,OUT027,3940.3708500000002
DRM35,OUT049,2390.3218700000007
FDV57,OUT035,2778.0505000000003
FDZ55,OUT013,2608.50453
FDI28,OUT035,1772.12657
FDS21,OUT045,1511.8986400000001
FDT34,OUT013,2445.4501099999998
DRI25,OUT035,1893.5352000000003
FDT47,OUT010,264.82195
DRH39,OUT045,1299.6748899999998
NCD54,OUT045,2377.33877
FDU16,OUT027,3076.6618000000003
NCW29,OUT045,2390.02226
FDV25,OUT027,4523.2787499999995
FDM56,OUT035,2225.56966
FDZ04,OUT027,1923.5294900000001
FDG59,OUT019,110.42293
FDI56,OUT045,1376.40834
FDS33,OUT035,1788.3388
FDC23,OUT049,2549.38149
FDT11,OUT049,3659.9358899999997
FDG17,OUT045,3425.27468
FDZ44,OUT045,1827.5544199999997
FDJ52,OUT013,2293.54784
DRI23,OUT046,2319.5473300000003
DRE15,OUT010,290.25550999999996
NCF07,OUT013,1828.2867999999999
NCR29,OUT049,1723.3900100000003
FDE44,OUT019,359.76502999999997
FDT23,OUT035,1719.69482
NCG06,OUT017,3192.3445500000003
NCU41,OUT010,458.27013999999997
FDH46,OUT017,1692.8963699999997
FDV31,OUT013,3010.81418
NCT41,OUT027,4152.29499
FDE22,OUT027,3493.7189200000003
FDC26,OUT045,1545.6547
DRF51,OUT017,1448.6143499999998
NCY53,OUT019,347.18140999999997
FDY21,OUT017,3582.0705800000005
FDL27,OUT013,1702.98324
FDZ34,OUT049,3130.52502
NCF43,OUT010,348.74604
FDC21,OUT035,1786.30811
FDL26,OUT013,2881.8820100000003
FDT25,OUT010,253.63651
NCR30,OUT046,1244.0473
DRL23,OUT019,278.13795
NCR05,OUT049,2424.44412
NCE19,OUT018,1518.95612
FDY07,OUT035,1647.88829
FDB10,OUT017,4431.5648
FDP57,OUT013,2538.12947
FDU48,OUT019,274.44276
FDH48,OUT035,1854.7856400000005
FDO33,OUT035,2698.98675
NCU29,OUT045,2599.4163599999997
FDW35,OUT046,1128.39784
FDH05,OUT010,316.28829
FDP26,OUT049,1989.34382
DRG27,OUT035,2219.87707
FDQ33,OUT046,2471.31644
FDH20,OUT010,242.0183
FDV14,OUT046,1820.2639100000001
DRD01,OUT046,1234.75939
NCI17,OUT049,1846.72946
FDF39,OUT010,458.76949
FDX37,OUT046,2193.24507
NCX17,OUT035,2750.78599
FDN03,OUT013,2328.06957
NCS41,OUT010,459.96792999999997
FDH34,OUT045,3131.82333
NCX53,OUT018,1894.4340299999997
FDY31,OUT046,2370.51432
FDD20,OUT017,2450.17729
FDE51,OUT045,1415.45751
FDV27,OUT046,2218.57876
FDF16,OUT035,2320.74577
FDZ02,OUT049,2164.78212
NCK05,OUT045,1536.0006
FDM12,OUT027,4563.09359
NCA05,OUT018,2124.50122
FDX33,OUT045,2395.5151100000003
FDM25,OUT049,2791.59953
FDE41,OUT018,1375.64267
FDW14,OUT045,1523.61672
NCD30,OUT046,1429.93866
FDB23,OUT010,471.6194299999999
FDF45,OUT046,1957.28555
FDW20,OUT017,2421.7809199999997
FDF47,OUT045,2939.8066100000005
NCR05,OUT019,450.9463400000001
DRB01,OUT046,1889.50711
FDE36,OUT013,2067.0759700000003
FDU56,OUT049,3051.19495
FDB23,OUT049,3625.91351
FDN48,OUT049,1680.0797200000002
FDS43,OUT013,2940.1727999999994
NCN05,OUT013,2261.1566700000003
NCL53,OUT049,2394.8826
FDL56,OUT046,1610.8698100000001
FDH17,OUT018,1409.69834
FDP37,OUT046,2035.31731
FDG09,OUT019,382.33565
FDA55,OUT045,4194.406840000001
FDX31,OUT049,3050.9619200000006
FDJ41,OUT045,3592.7566699999998
DRC24,OUT045,2158.75663
FDQ21,OUT035,2641.3284700000004
NCT54,OUT045,1737.33852
FDH08,OUT049,2651.2156
FDY38,OUT018,2521.55105
DRM11,OUT010,419.18768
FDG32,OUT049,2913.94028
NCH18,OUT046,2739.73371
FDI20,OUT035,2726.25126
FDA33,OUT018,2281.92963
FDN45,OUT013,3394.9142
FDT45,OUT010,418.9879400000001
FDR32,OUT035,3088.5796199999995
FDA48,OUT017,3030.8547599999997
FDN23,OUT017,2307.59622
NCR18,OUT035,2200.96835
FDD45,OUT046,2051.03019
FDI22,OUT018,2432.30056
FDT09,OUT013,2263.9197400000003
DRC24,OUT027,3865.301900000001
FDT39,OUT046,2430.269869999999
FDX28,OUT045,1683.94136
FDA50,OUT018,2107.35687
FDT33,OUT027,3959.5791799999997
FDQ60,OUT049,2015.97582
NCM19,OUT018,1989.87646
FDF40,OUT046,2492.52217
NCI30,OUT035,3009.14968
FDK34,OUT049,3441.05414
FDA38,OUT027,4476.27327
FDT02,OUT045,1557.83884
FDC11,OUT017,2642.02756
FDD08,OUT046,1808.5791199999999
NCS29,OUT046,3335.9576100000004
DRI03,OUT010,330.20351000000005
FDK48,OUT035,1707.47739
FDM52,OUT049,2115.94569
FDP49,OUT035,1523.61672
DRA24,OUT046,2446.28236
NCJ43,OUT049,2799.1896500000003
FDE11,OUT045,2468.25376
FDP01,OUT049,2133.7225499999995
FDQ59,OUT018,1643.0945299999998
FDA43,OUT019,372.41523
FDL14,OUT017,2883.9127
FDV50,OUT010,299.70986999999997
FDT01,OUT027,3911.0090700000014
NCC42,OUT035,2331.9645
FDO28,OUT046,1783.8446499999998
FDD32,OUT019,328.5722999999999
FDV45,OUT035,2926.65706
NCW17,OUT019,355.80352000000005
NCJ17,OUT027,2981.85188
NCF18,OUT049,3316.3165099999997
FDP01,OUT045,2652.64707
FDH24,OUT045,1965.6413400000001
FDI38,OUT027,4000.892070000001
FDX03,OUT035,2576.1799400000004
FDY28,OUT046,2885.0445600000007
FDN34,OUT018,1944.7352200000005
FDJ02,OUT045,2825.95481
FDW40,OUT019,363.65996
FDX03,OUT017,1404.00575
FDE17,OUT027,3965.63796
FDT58,OUT046,2602.74536
FDI38,OUT013,1884.0808399999999
FDW22,OUT035,2923.92728
FDS15,OUT027,3439.38964
NCX06,OUT013,2670.8567
DRK47,OUT035,2364.45554
FDC23,OUT027,4134.7178699999995
FDM56,OUT010,357.53460000000007
FDP21,OUT046,2156.4596199999996
FDP58,OUT046,2768.19666
FDA27,OUT019,468.32372000000004
FDK41,OUT019,286.22742000000005
NCH42,OUT046,2706.6434499999996
FDG29,OUT045,1054.3275899999999
FDW15,OUT018,2050.5974199999996
FDD28,OUT018,1310.22782
FDQ37,OUT049,3325.0051999999996
FDC23,OUT035,3218.1775900000002
FDV13,OUT035,2503.7076100000004
FDK33,OUT046,2625.88191
FDO33,OUT013,3071.3686900000002
FDN21,OUT017,2864.90411
NCW06,OUT027,5091.605630000001
FDI38,OUT035,3098.20043
FDC21,OUT027,3279.8306700000003
NCS05,OUT046,2400.50861
NCN53,OUT049,1808.8454399999998
FDV40,OUT010,199.57354999999998
FDG60,OUT017,2540.027
NCY30,OUT027,4421.278189999999
FDM40,OUT045,1927.42442
NCO30,OUT046,2424.57728
FDK10,OUT046,2168.04454
FDM36,OUT045,2441.5551800000003
FDN10,OUT013,2651.41534
FDM46,OUT018,1792.73308
FDX50,OUT049,1923.4962
FDP33,OUT045,3531.1368799999996
FDO12,OUT045,3016.57335
FDC28,OUT013,2280.6313200000004
FDO31,OUT045,1782.7460800000001
FDX45,OUT035,2594.6891800000003
FDV21,OUT049,2477.8079900000002
FDH04,OUT049,1963.8103899999999
NCG54,OUT013,2785.30772
FDO13,OUT046,2881.31608
FDA09,OUT027,3893.29879
FDC38,OUT017,2165.8473999999997
NCO42,OUT046,1801.58822
FDL45,OUT049,2052.5615300000004
NCK31,OUT013,1646.25708
FDM39,OUT017,2957.71663
FDC22,OUT010,612.0699400000001
FDF46,OUT046,1999.5305599999997
FDQ37,OUT045,2528.3089200000004
FDH41,OUT010,397.94866
FDQ04,OUT046,1515.1277700000003
NCQ02,OUT027,4913.437550000001
FDJ57,OUT027,4880.580319999999
NCE07,OUT049,2408.83111
FDE56,OUT013,1805.88263
FDI20,OUT049,2917.4357299999997
FDK36,OUT018,1873.62778
FDP08,OUT027,5171.9676899999995
FDF44,OUT017,2129.49472
NCU53,OUT017,2462.26156
FDF47,OUT035,3410.8934
FDS55,OUT010,374.27947
FDZ52,OUT010,223.64222
FDL04,OUT018,1847.0956499999998
NCM26,OUT035,2248.0737
FDX43,OUT049,2511.16457
FDP52,OUT049,2722.0234299999993
DRK49,OUT045,1434.6325499999998
FDE38,OUT013,3161.25169
DRF13,OUT035,1958.9167599999996
FDK41,OUT010,223.10958
FDJ04,OUT027,2374.17622
FDZ44,OUT018,1634.6721599999998
FDS11,OUT013,3021.7665899999997
FDA55,OUT049,3314.3856900000005
NCW53,OUT046,3023.5309600000005
FDB49,OUT027,3957.1157200000002
FDD23,OUT017,2592.1591399999998
NCV42,OUT045,2188.5844700000002
NCZ29,OUT018,1780.8152599999999
FDQ26,OUT013,2573.6499
FDV08,OUT017,1296.8785300000002
FDC53,OUT049,1415.3576400000002
FDV58,OUT010,458.2035599999999
NCP02,OUT019,262.25861999999995
DRI37,OUT045,1181.6285500000001
FDQ12,OUT049,1794.56403
FDE33,OUT046,1858.4142500000003
FDX27,OUT045,1911.54509
FDM22,OUT017,1076.83163
NCH30,OUT019,236.99150999999998
FDC04,OUT017,3551.57694
FDO38,OUT046,2094.83983
FDV52,OUT027,3626.1798299999996
FDB32,OUT013,1726.68572
FDV43,OUT018,1007.7881700000002
FDI24,OUT018,2017.7069
FDR40,OUT017,1179.83089
FDW02,OUT049,2190.88148
FDE44,OUT049,1524.94832
FDL38,OUT046,2247.60764
NCT54,OUT010,320.38295999999997
DRJ39,OUT010,355.80352000000005
FDW55,OUT049,3546.483569999999
DRF13,OUT019,306.83393
NCW17,OUT049,2084.38677
FDP13,OUT035,2600.6813800000004
FDS08,OUT018,2548.5492399999994
NCP17,OUT035,1894.0678400000002
NCO53,OUT035,2638.29908
FDH19,OUT045,2578.8764300000003
FDJ04,OUT017,1720.4272
FDG10,OUT049,1445.71812
FDA40,OUT010,264.62220999999994
FDI53,OUT045,2304.46696
FDU09,OUT010,296.3808700000001
FDK60,OUT045,1799.3577900000005
FDR43,OUT017,1187.32114
FDW22,OUT017,3740.6308500000005
DRP47,OUT010,420.05322000000007
DRG48,OUT010,334.99727
FDA14,OUT035,2549.94742
FDU49,OUT013,1617.894
FDK28,OUT045,3422.17871
FDT19,OUT046,3229.89567
NCQ42,OUT045,1579.8435299999999
FDD03,OUT045,3282.95993
NCM53,OUT013,1715.4337
NCX53,OUT045,2064.2130300000003
FDV14,OUT027,3573.3818899999997
NCZ54,OUT017,3238.08501
FDB39,OUT013,2019.2715300000004
DRC24,OUT046,1464.46039
FDY36,OUT013,1902.62337
FDN01,OUT035,3502.108
DRH25,OUT046,1380.4031400000001
FDV08,OUT046,1964.8756700000001
NCP53,OUT049,2978.15669
FDU52,OUT010,368.75333000000006
NCI42,OUT045,3198.10372
FDZ14,OUT035,2785.30772
FDF11,OUT046,3404.6015899999998
FDQ13,OUT018,1877.62258
FDO32,OUT010,353.34006000000005
DRJ37,OUT018,1992.1068899999998
FDY43,OUT046,2045.7703700000002
NCT41,OUT017,2372.77804
NCV17,OUT045,1831.7489600000001
FDM04,OUT027,3076.6618
DRB48,OUT018,865.2403899999997
FDM24,OUT013,2067.0759700000003
FDT37,OUT049,2519.68681
NCO05,OUT010,371.8493
FDL13,OUT046,3167.8098199999995
FDL15,OUT017,2261.92234
FDB11,OUT018,2901.98917
FDL14,OUT019,660.0075400000001
FDY10,OUT019,344.55150000000003
FDJ40,OUT049,1706.34553
NCW18,OUT046,2884.81153
NCY06,OUT013,2165.24818
DRE13,OUT018,1586.8344299999999
FDA26,OUT045,3668.4248400000006
NCE19,OUT010,276.40686999999997
FDE33,OUT035,2094.50693
DRL59,OUT027,3015.34162
FDY07,OUT046,1606.87501
FDF57,OUT018,2463.0272299999997
FDM58,OUT035,2374.50912
FDP26,OUT027,3573.3818900000006
FDY32,OUT046,2355.90001
FDD51,OUT010,272.37878
FDU22,OUT018,1920.99945
FDZ49,OUT018,2199.1374
NCI42,OUT017,3042.53955
FDT04,OUT027,1923.5294900000001
NCU41,OUT045,2643.4923200000003
FDS56,OUT045,4048.46348
NCN42,OUT017,2548.7489800000003
FDK34,OUT046,2792.23204
FDB03,OUT017,3268.37891
DRJ25,OUT035,1857.1159400000001
FDT25,OUT027,3410.06115
FDN20,OUT013,2208.55847
FDP09,OUT013,3344.11366
FDM20,OUT019,372.41523
NCG55,OUT046,1957.41871
NCP14,OUT045,1864.80593
NCH06,OUT046,3036.34761
FDV52,OUT013,2113.48223
NCL07,OUT035,1489.4611799999998
DRJ11,OUT027,3871.4605500000007
DRO59,OUT013,2129.4947199999997
FDW15,OUT010,408.63475000000005
NCQ30,OUT035,2120.3732600000003
NCN54,OUT019,277.37228000000005
FDY01,OUT027,3379.76725
FDX39,OUT035,2903.62038
FDH53,OUT027,3076.6618000000003
FDA57,OUT035,2329.7673600000003
NCC07,OUT010,283.59751
FDU28,OUT013,2409.23059
FDK36,OUT010,216.11868000000004
FDR36,OUT018,1972.6322400000001
NCQ17,OUT035,2232.6937199999993
FDS28,OUT019,274.07657000000006
FDE08,OUT045,2705.74462
FDU22,OUT046,2339.2882999999997
FDG41,OUT045,1432.0359299999998
FDO31,OUT010,283.53093
FDM21,OUT019,402.10991
FDU40,OUT017,3360.2925999999998
FDV36,OUT018,1681.9439599999998
FDT10,OUT027,1805.91592
FDX38,OUT045,1380.9690700000003
NCU30,OUT027,3968.70064
NCV06,OUT049,3280.4964700000005
FDT16,OUT035,2659.9375800000003
NCP41,OUT027,3392.8169299999995
FDZ56,OUT017,2941.70414
FDC22,OUT035,2706.54358
FDU10,OUT035,1799.7905600000001
